doc_id,sentence_id,sentence_text,sentence_category,verbatim_label,verbatim_labels,annotator_count,annotators,source_annotation_count,alignment_type,source_html,source_annotation_file
DB_156,DB_156_S107,"We hereby notify you that we may disclose personal information to you (our clients) or other third parties, in such a way that may be considered a sale of personal information under CCPA.",multi_label,MULTI_LABEL,Description of Right to Know PI sold / shared;Description of Right to Opt-out of sale of PI,2,ra1;ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S108,To stop such disclosures and “sales” please use the opt-out form accessible here.,multi_label,MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,3,ra1;ra2;ra5,5,annotation_in_sentence,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S124,"(i) Identifiers and other personal information, such as real name, alias, postal address, unique personal identifier, online identifier, IP address, email address, account name,",multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed,3,ra1;ra2;ra5,4,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S125,"(ii) Education, employment and professional information – such as your certifications, trainings and schools attended fact of employment, employment history, professional roles, and titles,",multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed,3,ra1;ra2;ra5,4,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S128,Personal Information We Might Disclose or ‘Sell’,multi_label,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra1;ra2,4,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S129,"Firstly, please be assured that we gather and might disclose solely business-oriented information via our Services to provide intelligence of solely professional character to our clients.",multi_label,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra1;ra2,4,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S130,"This means that we neither aim nor attempt to collect, store, and share information on natural persons for other purposes than enabling or facilitating business contacts.",multi_label,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra1;ra2,4,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S131,"In the past twelve months, the following categories of personal information (as described above) have been disclosed for business purposes about California residents: (i) Identifiers and other personal information, (ii) Education, employment and professional information.",multi_label,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,3,ra1;ra2;ra5,5,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S132,"Such information is licensed to our clients for the purpose of business-to-business sales and marketing under the Terms of Service and are limited to business contact information concerning an employee, company representative, or an entrepreneur.",multi_label,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,3,ra1;ra2;ra5,5,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S133,We do not sell any of your financial information on any payments you might make to us and – to the best of our assessment – we do not knowingly sell or anyhow disclose the personal information of minors under 16 years of age.,multi_label,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra2;ra5,3,annotation_in_sentence;sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S136,California Consumer Rights,multi_label,MULTI_LABEL,Description of Right to Know PI Collected;Description of Right to Know PI sold / shared;Description of Right to Non-discrimination on exercising rights,1,ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S137,"Apart from the right of notice – i.e. the right to know about personal information being collected, used, disclosed or ‘sold’ by us that this Privacy Policy is intended to satisfy, California consumers have the right not to be discriminated against for exercising this right or any of the further following ones under the CCPA:",multi_label,MULTI_LABEL,Description of Right to Know PI Collected;Description of Right to Know PI sold / shared;Description of Right to Non-discrimination on exercising rights,3,ra1;ra2;ra5,6,annotation_in_sentence;sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S138,(i) Right to Know (access).,multi_label,MULTI_LABEL,Description of Right to Know PI Collected;Description of Right to Know PI sold / shared,2,ra2;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S139,"California residents have a right to request the disclosure of the following: (a) categories of personal information we have collected, (b) categories of sources from which we collected the personal information; (c) business or commercial purpose for collecting or sharing the personal information; (d) categories of third parties with whom we have shared the personal information; and (e) specific pieces of personal information collected.",multi_label,MULTI_LABEL,Description of Right to Know PI Collected;Description of Right to Know PI sold / shared,3,ra1;ra2;ra5,6,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S164,INFORMATION WE COLLECT,multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Description of Right to Know PI Collected;Description of Right to Know PI sold / shared,2,ra1;ra5,7,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S200,"Some of the information we collect through your use of the Website or Service or through your communications with us, such as your name, email address, phone number, employer name, position and social media usernames may personally identify you.",multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed,2,ra1;ra5,2,annotation_in_sentence;sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S204,"We collect certain Personal Information from you through our partner Recruitee, when you apply for a job posted on our Website.",multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed,2,ra1;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S208,We collect Personal Information from you when you register for an account with us or pay for our Services.,multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed,2,ra1;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S209,"These include your full name, email address, phone number, employer name, position, Growbots username and password, and any credit card, debit card, or checking information.",multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed,2,ra1;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S214,"These may include your personally identifiable information list, the profile pictures of the contact list, education, work history, events, relationship status, likes, gender, location, URL, biography, any additional image or information.",multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed,2,ra1;ra5,3,annotation_in_sentence;sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S233,"We use information that we collect about you or that you provide to us, including but not limited to any Personal Information but excluding content and data described in Sec.",multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra1;ra5,4,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S234,"4.2 below, to:",multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra1;ra5,4,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S235,Provide you with information and Services offered on our Website.,multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra1;ra5,4,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S236,"Perform any data analysis necessary to perform our Website, including administration, internal operations, troubleshooting, data analysis, testing, research, statistical and survey purposes.",multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra1;ra5,4,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S237,Manage your access to our Website or Services.,multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra1;ra5,4,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S238,Send you information that allows you to use our Website or Services.,multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,3,ra1;ra2;ra5,5,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S239,"Provide you with any other information, products and services from us or our partners including advertisements based on usage of Website or other sites (not on the content of your data).",multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,3,ra1;ra2;ra5,5,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S240,"Notify you when an update is available, and of changes to any products, Website or Services that we offer or provide through the update.",multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,3,ra1;ra2;ra5,5,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S241,Estimate our audience size and usage patterns.,multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,3,ra1;ra2;ra5,5,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S242,Fulfill any other purpose for which you provide.,multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,3,ra1;ra2;ra5,5,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S243,Store information about your preferences.,multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,3,ra1;ra2;ra5,5,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S244,Allow us to customize our Website and Services according to your individual interests.,multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,3,ra1;ra2;ra5,5,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S245,Speed up our Website or Services.,multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,3,ra1;ra2;ra5,5,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S246,Recognize you when you use our Website or Services.,multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,3,ra1;ra2;ra5,5,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S247,Comply with applicable laws and regulations and other legal requirements.,multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,3,ra1;ra2;ra5,5,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S248,Maintain the security of our Website and Services.,multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,3,ra1;ra2;ra5,5,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S258,"We will never voluntarily share your e-mail data or any data originating from API integrations to third parties unless doing so will be necessary to provide and improve these features of Services, comply with applicable laws such as to respond lawful requests of legal authorities that we will carefully verify, or as part of a merger, acquisition, or sale of assets.",multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed,2,ra1;ra2,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S261,HOW YOUR INFORMATION IS SHARED,multi_label,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra1;ra2,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S262,"We will not sell or share your information, including Personal Information, with third parties for the third party’s own direct marketing purposes.",multi_label,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra1;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S263,"We may share your information, including Personal Information, with our vendors, service providers and agents to the extent reasonably necessary to provide you with the Website.",multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra1;ra5,4,annotation_in_sentence;sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S264,"For example, we use a third-party platform for email and cannot communicate with you without disclosing your email address to our third-party email provider.",multi_label,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra1;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S265,These third parties use any information we share only to support us and our efforts to provide you with our Website or Services.,multi_label,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra1;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S266,"We may share your information, including Personal Information:",multi_label,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra1;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S267,To provide our Website or Services;,multi_label,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra1;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S268,With our affiliates and partners to offer you additional services;,multi_label,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,3,ra1;ra2;ra5,5,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S269,With service providers and contractors to the extent reasonably necessary to enable us to provide you with our Website or Services;,multi_label,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,3,ra1;ra2;ra5,5,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S270,During an acquisition or transfer of a majority of the assets of Growbots;,multi_label,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,3,ra1;ra2;ra5,5,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S271,"To comply with any court order, law, or legal process, including responding to any government or regulatory request;",multi_label,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,3,ra1;ra2;ra5,5,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S272,To enforce our rights arising from any contracts entered into between you and us;,multi_label,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,3,ra1;ra2;ra5,5,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S273,"If we believe disclosure is reasonably necessary or appropriate to protect the rights, property, or safety of Growbots, our customers, or others;",multi_label,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,3,ra1;ra2;ra5,5,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S274,"You, upon your request; and",multi_label,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,3,ra1;ra2;ra5,5,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S275,To fulfill the purpose for which you provide it.,multi_label,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,3,ra1;ra2;ra5,5,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S276,"We may share non-Personal Information, aggregate or anonymous data with analytics, search engine, or other service providers that help us improve our Website or Services.",multi_label,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,3,ra1;ra2;ra5,5,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S278,YOUR CHOICES,multi_label,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra2,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S279,You may have the opportunity to receive certain communications from us related to our Website or Services.,multi_label,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra2,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S280,"If you provide us with your email address in order to receive communications, you can opt out at any time by using the unsubscribe links at the bottom of our emails.",multi_label,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold;Methods to exercise rights,2,ra1;ra2,3,annotation_in_sentence;sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S281,Please note that certain emails may be necessary to provide you with our Website or Services.,multi_label,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra2,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S282,"You will continue to receive these emails, if appropriate, even if you unsubscribe from our optional communications.",multi_label,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra2,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S284,Do Not Track Signals,multi_label,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra2,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S285,"Some browsers, Apps and devices support a “Do Not Track” feature.",multi_label,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra2,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S286,Our Website and Services do not currently change the way they operate based upon detection of a Do Not Track or similar signal.,multi_label,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra2,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S288,Do Not Sell My Info,multi_label,MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,3,ra1;ra2;ra5,7,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S289,To secure compliance with the CCPA as mentioned in Section 2.2.,multi_label,MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,2,ra1;ra5,4,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S290,"above, we offer a Do Not Sell My Info feature on our Website which can also be found here.",multi_label,MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,2,ra1;ra5,4,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S291,"If you are a Californian citizen or entity covered by the CCPA, you can use this subpage to opt out of having you personal information sold via our App.",multi_label,MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,1,ra1,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S329,California Residents,multi_label,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold;Description of Right to Delete;Description of Right to Know PI Collected;Description of Right to Know PI sold / shared;Description of Right to Opt-out of sale of PI,3,ra1;ra2;ra5,17,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S333,"To make such a request to opt-out of ‘sales’ of your business information, please use the form accessible here, and – for other requests – please send us an e-mail to privacy@growbots.com.",multi_label,MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,2,ra1;ra5,3,annotation_in_sentence,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_156,DB_156_S341,CONTACT INFORMATION,multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,3,ra1;ra2;ra5,7,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/156.html,C3PA_Dataset/Annotations/DB/156.csv
DB_157,DB_157_S30,The Services,multi_label,MULTI_LABEL,Categories of Personal Information Collected;Others;Updated Privacy Policy,2,ra2;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/157.html,C3PA_Dataset/Annotations/DB/157.csv
DB_157,DB_157_S52,"When interacting with the Property or providing the Business Services, Mobilewalla may receive the following:",multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra1;ra5,4,annotation_in_sentence;sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/157.html,C3PA_Dataset/Annotations/DB/157.csv
DB_157,DB_157_S53,"Device Information, such as device type and model, network provider and connection type, browser type, language, operating system, cookie identifiers, mobile carrier, mobile IDs, MAC address, IMEI, unique identifiers, hardware type, device specifications, operating system, IP address, location, Internet service provider, and other actions taken through the use of the Business Services.",multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra1;ra5,4,annotation_in_sentence;sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/157.html,C3PA_Dataset/Annotations/DB/157.csv
DB_157,DB_157_S54,"Information about the Property, such as Property ID, app name, website, mobile website URL, app ID, and bundle ID.",multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra1;ra5,4,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/157.html,C3PA_Dataset/Annotations/DB/157.csv
DB_157,DB_157_S55,"Information Provided By Clients and Other Third Parties, such as demographics, age, interests, preferences, gender, zip or postal code, advertiser ID, and Device Information.",multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra1;ra5,4,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/157.html,C3PA_Dataset/Annotations/DB/157.csv
DB_157,DB_157_S57,What Do We Do with Business Data?,multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra1;ra5,6,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/157.html,C3PA_Dataset/Annotations/DB/157.csv
DB_157,DB_157_S58,Mobilewalla uses business data to:,multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra1;ra5,6,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/157.html,C3PA_Dataset/Annotations/DB/157.csv
DB_157,DB_157_S59,"provide the Business Services,",multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra1;ra5,6,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/157.html,C3PA_Dataset/Annotations/DB/157.csv
DB_157,DB_157_S60,"enable and optimize the Business Services’ tools and features,",multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra1;ra5,4,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/157.html,C3PA_Dataset/Annotations/DB/157.csv
DB_157,DB_157_S61,"study and analyze the functionality of the Business Services, Clients’ and individuals' interactions with the Property and activities,",multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra1;ra5,6,annotation_in_sentence;sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/157.html,C3PA_Dataset/Annotations/DB/157.csv
DB_157,DB_157_S62,"provide support and help desk services and verify identity,",multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra1;ra5,4,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/157.html,C3PA_Dataset/Annotations/DB/157.csv
DB_157,DB_157_S63,"measure the Business Services’ activity for pricing, efficacy, accuracy and other purposes,",multi_label,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra1;ra5,6,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/157.html,C3PA_Dataset/Annotations/DB/157.csv
