doc_id,sentence_id,sentence_text,verbatim_label,verbatim_labels,annotator_count,annotators,source_annotation_count,alignment_type,source_html,source_annotation_file
DB_148,DB_148_S235,The personal data we collect via the Website or offline,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S236,"If you visit our Website or certain third-party marketing applications used by MediaMath or if you interact with MediaMath in other ways described below, MediaMath collects certain personal data from you.",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S237,"This will include personal data you choose to provide to us, and personal data we automatically collect.",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S238,Third parties may collect personal data from you if you use certain features on the Website.,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S239,Personal data you provide,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,4,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S240,"When you visit the Website, you may choose to provide certain personal data to set up an account, request information such as a demonstration of our products, or send us questions.",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S241,"You also may choose to provide us with your personal data through sources other than the Website, including, for example when you register for or attend an event hosted by MediaMath.",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S242,"The personal data may include your name, email address, company, title, region, and information about your business such as industry, size, revenue, and address.",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S243,You have the ability to provide additional information at your discretion.,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S244,You provide us with personal data when you participate in the publicly accessible blogs on our Website.,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S245,"You should be aware that any information you provide in these areas may be read, collected, and used by others who access them.",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S246,We do NOT link the personal data described in this section with personal data that we may have about you in the Platform.,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S247,Personal data we collect automatically,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,4,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S248,"We automatically collect personal data in the form of certain technical information from you when you visit the Website, such as IP address, browser type, Internet Service Provider, referring and exit pages, operating system, date and time stamp, and/or clickstream data.",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S249,"This information is obtained automatically using various technologies including cookies and pixels, and includes the types of personal data described above as Pixel Data.",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S263,"As part of the job application process, we may collect your contact information as well as certain other information about you which may include race, ethnicity, previous employment and education history, references, information relating to disabilities, physical or mental health information, sexual orientation, veteran status, trade union membership, immigration or naturalization records, information relating to your criminal record and background check, interview notes, test scores, and any correspondence between us.",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S264,"If you accept a position with us, we may collect some of the information listed above as well as other information necessary to manage your employment relationship, including your government identification number or tax file number and bank account information.",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S267,"However, we will normally collect your personal data only where the processing is in our legitimate interests and not overridden by your fundamental rights and freedoms, or where we have your consent to do so.",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S268,"If we collect and use your personal data in reliance on our legitimate interests, this interest will normally be to operate the Website, to communicate with you, to send you marketing communications (unless we are required to obtain your permission in accordance with applicable law), to show you basic or contextual ads on Digital Properties. (",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S269,where we do not rely on your consent for such purposes) and in general to promote MediaMath goods and services.,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S271,Our legal basis for processing Pixel Data is as described in Section 4.,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S272,"In some cases, we also may have a legal obligation to collect personal data from you.",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S273,"If we ask you to provide personal data to comply with a legal requirement, we will make this clear at the relevant time and advise you whether the provision of your personal data is mandatory or not (as well as of the possible consequences if you do not provide your personal data).",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S274,"Where we are required by applicable law to obtain your consent, for instance (in some cases) in order to send you marketing communications, we will do so.",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S275,In such cases the legal basis for our processing of personal data will be your consent.,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S279,Personal data you provide,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,4,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S280,"When you provide your personal data to MediaMath on the Website or through other means described in this section, we use the data for the following business and commercial purposes:",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S281,To respond to your inquiry;,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S282,To understand your business and offer you potential business opportunities;,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S283,To know or infer your interest in marketing products and services;,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S284,"To enrich certain personal data you provide, for example your company information with information obtained from third parties;",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S285,To segment (group) you with similar individuals;,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S286,"To provide you with information and offers about MediaMath products and services, information resources (e.g. whitepapers, reports and webinars), industry news and opinions, and announcements about MediaMath;",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S287,"To inform you about and invite you to events, educational opportunities, or training opportunities;",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S288,"To ask you to share MediaMath information, offers, and invitations with other people;",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S289,"To attribute your responses or actions to specific marketing campaigns, activities, and channels;",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S290,To troubleshoot and for security purposes,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S291,You may choose to stop receiving marketing communications at any time by following the unsubscribe instructions included in any marketing communications we send you or by completing an opt out request using the form available.,Methods to exercise rights,Methods to exercise rights,2,ra1;ra6,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S292,Personal data we collect automatically,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,4,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S293,"We use the Pixel Data that we collect from you on the Website for the purposes described in Section 4 as well as to determine how you found out about us, what your interests are regarding our services, how to further improve the functionality of the Website and our service towards you, and to analyze trends and administer the Website.",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S294,"For example, we may use Pixel Data that we collect from you on the Website to deliver ads to you when you visit other Digital Properties, and we may collect additional personal data from you on those Digital Properties, such as Bid Request Data or Impression Data.",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S298,We disclose the following categories of personal data to the following categories of third parties for the business and commercial purposes set out above in Section 4 and Section 6:,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S299,"To our affiliates in connection with our business operations that are based in our regional offices in the UK, Spain, France, Germany, Singapore, Brazil, Japan, Mexico and Australia:",Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S300,MediaMath ID;,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S301,Pixel Data and Other Client Data;,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S302,Bid Request and Impression Data; and,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S303,Third-Party Segment Data and Other Third-Party Data.,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S304,To our clients and resellers in connection with providing them with our digital advertising media and data management services and products:,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S305,MediaMath ID;,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S306,Pixel Data and Other Client Data;,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S307,Bid Request and Impression Data; and,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S308,Third-Party Segment Data and Other Third-Party Data.,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S309,"At our clients’ direction, we disclose client Pixel Data and Other Client Data to the third parties that they designate.",Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S310,To our audience partners in connection with creating custom advertiser client Segments based on advertiser client-supplied seed data (i.e. data about the advertiser client’s existing customers) or other data:,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S311,MediaMath ID;,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S312,Pixel Data and Other Client Data;,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S313,Third-Party Segments; and,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S315,To a limited number of audience partners in connection with audience creation or modelling:,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S317,To our Cookie Sync partners in connection with synchronizing MediaMath cookie IDs with third-party partners’ IDs:,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S318,MediaMath IDs;,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S319,Pixel Data;,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S320,Impression Data; and,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S321,"Other Third-Party Data (specifically third-party IDs),",Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S322,To a number of parties (referred to in this Policy as subcontractors) that help us provide the services requested by our clients.,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S323,These subcontractors provide the following services:,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S324,measurement;,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S325,viewability;,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S326,location-based attribution and location-based targeting providers;,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S327,dynamic creative optimization; attribution;,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S328,fraud detection and prevention;,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S329,providing mechanisms to honor user choices;,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S330,infrastructure;,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S332,computing delivering content; and,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S333,"analyzing supply inventory and reporting; operation of our Website, including services provided in connection with the Website including email services, event management, maintenance of our marketing database, web analytics, recruitment, management of marketing and customer relationship and social media.",Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S334,"We disclose personal data to third parties such as competent law enforcement bodies, regulatory authorities, government agency, court, advisor or other such third parties, where we consider this to be necessary or where we are under a duty to do so: (i) to establish or protect the legal rights of MediaMath or its employees, agents and contractors, as well as the legal rights of its advertiser clients, partners or other third parties; (ii) to protect the safety and security of users and visitors to our Website; to protect against fraud; or (iii) to comply with the law or legal process.",Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S335,"We disclose personal data to an actual or potential buyer (and its agents and advisors) in connection with any actual or proposed purchase, merger or acquisition of all or any part of MediaMath’s business.",Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S338,"The personal data that we collect from you and about you may be transferred to and stored in a country other than your country of residence, such as the United States, which may not offer the same level of protection of personal data as your country of residence.",Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra1;ra6,2,annotation_in_sentence;sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S370,Retention of data collected on the platform,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S371,"As described above, we process your personal data for different purposes, and the length of time that we retain your personal data varies depending on the processing purpose, the category of personal data and certain external factors.",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S372,"We will retain the MediaMath ID and, where applicable, its association with other devices for no longer than thirteen months from the last time we encountered that MediaMath ID on your browser or device.",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S373,"We will retain all other categories of personal data that we collect or receive on the Platform, including Bid Request Data and Impression Data, Pixel Data and Other Client Data, and Third-Party Segment Data and Other Third-Party Data, for no longer than thirteen months.",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S374,We retain much of this personal data for shorter periods of time.,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S375,"Furthermore, we may delete personal data in response to a request from a user under applicable law, when requested to do so by our clients or when contracts with our clients end.",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S376,"Also, most cookies set via the Platform expire within thirteen months, while certain cookies that are not used for tracking are refreshed for as long as such cookies are necessary for our legitimate business purposes (subject to obtaining any necessary consents).",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S378,"If you provide us with your personal data on our Website or through other means described above in Section 5, we will retain your information for as long as it is necessary for our legitimate business purposes.",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S379,"For example, if you sign up for an account or request information on the Website, we will retain the data you provide for as long as we think you may have an interest in receiving information from us.",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S380,"Similarly, we retain log files for as long as it is necessary for our legitimate business purposes.",Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S381,We retain the Pixel Data that we collect as described above in the section “Retention of data collected on the Platform”.,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra1;ra6,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S401,"Right to request deletion of the personal information which we have collected from you, except to the extent we have a basis for retention under the CCPA,",Description of Right to Delete,Description of Right to Delete,2,ra1;ra6,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S404,Right to opt out of the sale and/or sharing of your personal information,Description of Right to Opt-out of sale of PI,Description of Right to Opt-out of sale of PI,2,ra1;ra6,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
DB_148,DB_148_S407,Right not to receive discriminatory treatment for exercise of CCPA rights,Description of Right to Non-discrimination on exercising rights,Description of Right to Non-discrimination on exercising rights,2,ra1;ra6,2,annotation_in_sentence;sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/148.html,C3PA_Dataset/Annotations/DB/148.csv
